NAIIB ID;NAIIB label;CLANAE ID;CLANAE label
511920;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE PRODUCTOS TEXTILES,PRENDAS DE VESTIR, CALZADO EXCEPTO EL ORTOPÉDICO,  ARTÍCULOS DE MARROQUINERÍA, PARAGUAS Y SIMILARES Y PRODUCTOS DE CUERO N.C.P.;8530104;TODA ACTIVIDAD DE INTERMEDIACION QUE SE EJERZA PERCIBIENDO COMISIONES, BONIFICACIONES, PORCENTAJES U OTRA RETRIBUCIONES ANALOGAS TALES COMO CONSIGNACIONE
511930;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE  MADERA Y MATERIALES PARA LA CONSTRUCCIÓN;8530104;TODA ACTIVIDAD DE INTERMEDIACION QUE SE EJERZA PERCIBIENDO COMISIONES, BONIFICACIONES, PORCENTAJES U OTRA RETRIBUCIONES ANALOGAS TALES COMO CONSIGNACIONE
511940;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE ENERGÍA ELÉCTRICA, GAS Y COMBUSTIBLE;;
511950;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE MINERALES, METALES Y PRODUCTOS QUÍMICOS INDUSTRIALES;;
511960;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE  MAQUINARIA, EQUIPO PROFESIONAL INDUSTRIAL Y COMERCIAL, EMBARCACIONES Y AERONAVES;;
511970;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE PAPEL, CARTÓN, LIBROS, REVISTAS, DIARIOS, MATERIALES DE EMBALAJE Y ARTÍCULOS DE LIBRERÍA;;
511990;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE  MERCADERÍAS N.C.P.;;
512111;VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRÍCOLAS Y DE LA SILVICULTURA;6110005;PRODUCTOS AGROPECUARIOS FORESTALES, DE LA PESCA Y MINERIA NO CLASIFICADOS EN OTRA PARTE
512111;VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRÍCOLAS Y DE LA SILVICULTURA;6190101;CEREALES, OLEAGINOSOS Y OTROS PRODUCTOS VEGETALES
512111;VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRÍCOLAS Y DE LA SILVICULTURA;6190102;COMERCIALIZACION DE FRUTOS DEL PAIS POR CUENTA PROPIA
512112;COOPERATIVAS -ART 149 inc.g) y h) del Codigo Fiscal T.O.1996-;6190301;COOPERATIVAS O SECCIONES ESPECIFICADAS EN LOS INCISOS g) Y  h) DEL  ARTICULO 7º DE LA LEY 9667
512120;VENTA AL POR MAYOR DE MATERIAS PRIMAS PECUARIAS INCLUSO ANIMALES VIVOS;6190103;ACOPIADORES DE PRODUCTOS AGROPECUARIOS
512210;VENTA AL POR MAYOR DE FIAMBRES, QUESOS Y PRODUCTOS LACTEOS;6120002;PRODUCTOS LACTEOS
512220;"VENTA AL POR MAYOR DE CARNES ROJAS, MENUDENCIAS Y CHACINADOSFRESCOS; PRODUCTOS DE GRANJA Y DE LA CAZA";6110001;AVES Y HUEVOS
512220;"VENTA AL POR MAYOR DE CARNES ROJAS, MENUDENCIAS Y CHACINADOSFRESCOS; PRODUCTOS DE GRANJA Y DE LA CAZA";6120001;ABASTECEDORES Y MATARIFES
512230;VENTA AL POR MAYOR DE PESCADO;6110003;PESCADO FRESCO O CONGELADO
512230;VENTA AL POR MAYOR DE PESCADO;6110004;MARISCO Y OTROS PRODUCTOS MARINOS, EXCEPTO PESCADO
512240;VENTA POR MAYOR Y EMPAQUE DE FRUTAS, DE LEGUMBRES Y HORTALIZAS FRESCAS;6110002;FRUTAS Y LEGUMBRES
512250;VENTA AL POR MAYOR DE PAN, PRODUCTOS DE CONFITERÍA Y PASTAS FRESCAS;6120010;COMESTIBLES NO CLASIFICADOS EN OTRA PARTE
512250;VENTA AL POR MAYOR DE PAN, PRODUCTOS DE CONFITERÍA Y PASTAS FRESCAS;6190010;OTROS COMERCIOS MAYORISTAS NO CLASIFICADOS EN OTRA PARTE
512260;VENTA AL POR MAYOR DE CHOCOLATES, GOLOSINAS Y PRODUCTOS PARA KIOSCOS Y POLIRRUBROS N.C.P. EXCEPTO CIGARRILLOS;6120014;GOLOSINAS
512270;VENTA AL POR MAYOR DE ACEITES, AZÚCAR, CAFÉ, TE, YERBA MATE ELABORADA Y OTRAS INFUSIONES, ESPECIAS, Y CONDIMENTOS Y PRODUCTOS DE MOLINERÍA;6120003;ACEITES COMESTIBLES
512270;VENTA AL POR MAYOR DE ACEITES, AZÚCAR, CAFÉ, TE, YERBA MATE ELABORADA Y OTRAS INFUSIONES, ESPECIAS, Y CONDIMENTOS Y PRODUCTOS DE MOLINERÍA;6120004;PRODUCTOS DE MOLINERIA. HARINAS Y FECULAS
512270;VENTA AL POR MAYOR DE ACEITES, AZÚCAR, CAFÉ, TE, YERBA MATE ELABORADA Y OTRAS INFUSIONES, ESPECIAS, Y CONDIMENTOS Y PRODUCTOS DE MOLINERÍA;6120005;GRASAS COMESTIBLES
512270;VENTA AL POR MAYOR DE ACEITES, AZÚCAR, CAFÉ, TE, YERBA MATE ELABORADA Y OTRAS INFUSIONES, ESPECIAS, Y CONDIMENTOS Y PRODUCTOS DE MOLINERÍA;6120010;COMESTIBLES NO CLASIFICADOS EN OTRA PARTE
512290;VENTA AL POR MAYOR DE PRODUCTOS ALIMENTICIOS N.C.P.;6120010;COMESTIBLES NO CLASIFICADOS EN OTRA PARTE
512290;VENTA AL POR MAYOR DE PRODUCTOS ALIMENTICIOS N.C.P.;6190001;ALIMENTO PARA ANIMALES, FORRAJES
512311;VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, EXCEPTO VINO Y CERVEZA;6120011;BEBIDAS ESPIRITUOSAS
512312;VENTA AL POR MAYOR DE  VINO ;6120012;VINOS
512313;VENTA AL POR MAYOR DE CERVEZA;6120013;BEBIDAS MALTEADAS  Y MALTA, BEBIDAS NO ALCOHOLICAS Y AGUAS GASEOSAS
512320;VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS;6120013;BEBIDAS MALTEADAS  Y MALTA, BEBIDAS NO ALCOHOLICAS Y AGUAS GASEOSAS
512401;VENTA AL POR MAYOR DE CIGARRILLOS Y PRODUCTOS DE TABACO, EXCEPTO CIGARROS;6120101;TABACOS Y CIGARRILLOS
512402;VENTA AL POR MAYOR DE CIGARROS;6120102;CIGARROS
513111;"VENTA AL POR MAYOR DE ARTICULOS DE TAPICERIA; TAPICES Y ALFOMBRAS";6130002;TAPICERIAS
513112;VENTA AL POR MAYOR DE ARTICULOS DE BOLSAS NUEVAS DE ARPILLERA Y DE YUTE;6130004;BOLSAS DE ARPILLERA, NUEVAS DE YUTE
513119;VENTA AL POR MAYOR DE PRODUCTOS TEXTILES EXCEPTO PRENDAS Y ACCESORIOS DE VESTIR N.C.P.;6130001;Hilados tejidos de punto y articulos confeccionados en materias textiles, excepto prendas. Mercerias
513119;VENTA AL POR MAYOR DE PRODUCTOS TEXTILES EXCEPTO PRENDAS Y ACCESORIOS DE VESTIR N.C.P.;6130007;Textiles, confecciones, cueros y pieles no clasificados en otra parte
513120;VENTA AL POR MAYOR DE PRENDAS Y ACCESORIOS DE VESTIR;6130003;PRENDAS DE VESTIR, EXCEPTO CALZADO
513130;VENTA AL POR MAYOR DE CALZADO EXCEPTO EL ORTOPÉDICO;6130006;CALZADO
513140;VENTA AL POR MAYOR DE ARTÍCULOS DE CUEROS, PIELES, MARROQUINERÍA Y TALABARTERÍA,  PARAGUAS Y SIMILARES;6130005;MARROQUINERIAS Y PRODUCTOS DE CUERO, EXCEPTO CALZADO
513140;VENTA AL POR MAYOR DE ARTÍCULOS DE CUEROS, PIELES, MARROQUINERÍA Y TALABARTERÍA,  PARAGUAS Y SIMILARES;6130007;Textiles, confecciones, cueros y pieles no clasificados en otra parte
513210;VENTA AL POR MAYOR DE LIBROS, REVISTAS Y DIARIOS;6140004;ARTES GRAFICAS
513220;VENTA AL POR MAYOR DE PAPEL, CARTÓN, MATERIALES DE EMBALAJE Y ARTÍCULOS DE LIBRERÍA;6140003;PAPEL Y PRODUCTOS DE CARTON
513311;VENTA AL POR MAYOR DE PRODUCTOS FARMACÉUTICOS Y  VETERINARIOS CUANDO SUS ESTABLECIMIENTOS ESTEN UBICADOS EN LA PCIA DE BUENOS AIRES;6150003;DROGUERIAS, CUANDO SUS ESTABLE. ESTEN UBICADOS EN PCIA. BUENOS AIRES
513312;VENTA AL POR MAYOR DE PRODUCTOS FARMACÉUTICOS Y  VETERINARIOS EXCEPTO CUANDO SUS ESTABLECIMIENTOS ESTEN UBICADOS EN LA PCIA DE BUENOS AIRES;6150003;DROGUERIAS
513320;VENTA AL POR MAYOR DE PRODUCTOS COSMÉTICOS, DE TOCADOR Y DE PERFUMERIA;6190003;PERFUMERIAS
513330;VENTA AL POR MAYOR DE INSTRUMENTAL MEDICO Y ODONTOLÓGICO Y ARTÍCULOS ORTOPÉDICOS;6180004;EQUIPOS PROFESIONALES Y CIENTIFICOS E INSTRUMENTOS DE MEDIDAS Y DE  CONTROL
513330;VENTA AL POR MAYOR DE INSTRUMENTAL MEDICO Y ODONTOLÓGICO Y ARTÍCULOS ORTOPÉDICOS;6190010;OTROS COMERCIOS MAYORISTAS NO CLASIFICADOS EN OTRA PARTE
513410;VENTA AL POR MAYOR DE ARTÍCULOS DE ÓPTICA Y DE FOTOGRAFÍA;6180005;APARATOS FOTOGRAFICOS E INSTRUMENTOS DE OPTICAS
513420;VENTA AL POR MAYOR DE ARTÍCULOS DE RELOJERÍA, JOYERÍA Y FANTASÍAS;6190007;JOYAS, RELOJES Y ARTICULOS CONEXOS
513511;"VENTA AL POR MAYOR DE MUEBLES NO METALICOS, EXCEPTO DE OFICINA; ARTÍCULOS DE MIMBRE Y CORCHO; COLCHONES Y SOMIERES";6140002;MUEBLES Y ACCESORIOS, EXCEPTO METALICOS
513512;VENTA AL POR MAYOR DE MUEBLES METALICOS, EXCEPTO DE OFICINA;6160004;MUEBLES DE ACCESORIOS METALICOS
513520;VENTA AL POR MAYOR DE ARTÍCULOS DE ILUMINACIÓN;6160006;ARTICULOS Y ARTEFACTOS ELECTRICOS Y/O MECANICOS DE USO DOMESTICO
513530;VENTA AL POR MAYOR DE ARTÍCULOS DE BAZAR Y MENAJE;6160001;ARTICULOS DE BAZAR, LOZA, PORCELANA, ETC.
513540;VENTA AL POR MAYOR DE ARTEFACTOS PARA EL HOGAR, ELÉCTRICOS, A GAS, KEROSENE U OTROS COMBUSTIBLES;6160006;ARTICULOS Y ARTEFACTOS ELECTRICOS Y/O MECANICOS DE USO DOMESTICO
513540;VENTA AL POR MAYOR DE ARTEFACTOS PARA EL HOGAR, ELÉCTRICOS, A GAS, KEROSENE U OTROS COMBUSTIBLES;6160007;EQUIPOS Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES
513550;VENTA AL POR MAYOR DE INSTRUMENTOS MUSICALES, EQUIPOS DE SONIDO, CASETES DE AUDIO Y VIDEO, Y DISCOS DE AUDIO Y VIDEO;6190002;INSTRUMENTOS MUSICALES, DISCOS, ETC
513910;VENTA AL POR MAYOR DE MATERIALES Y PRODUCTOS DE LIMPIEZA;6190010;OTROS COMERCIOS MAYORISTAS NO CLASIFICADOS EN OTRA PARTE
513920;VENTA AL POR MAYOR DE JUGUETES;6190010;OTROS COMERCIOS MAYORISTAS NO CLASIFICADOS EN OTRA PARTE
513930;VENTA AL POR MAYOR DE BICICLETAS Y RODADOS SIMILARES;6180006;VEHICULOS, MAQUINARIAS Y APARATOS NO CLASIFICADOS EN OTRA PARTE 
513930;VENTA AL POR MAYOR DE BICICLETAS Y RODADOS SIMILARES;6190010;OTROS COMERCIOS MAYORISTAS NO CLASIFICADOS EN OTRA PARTE
513941;VENTA AL POR MAYOR DE ARMAS Y MUNICIONES;6190005;ARMAS, POLVORA, EXPLOSIVOS, ETC
513949;VENTA AL POR MAYOR DE ARTÍCULOS DE ESPARCIMIENTO Y DEPORTES, EXCEPTO ARMAS Y MUNICIONES;6190010;OTROS COMERCIOS MAYORISTAS NO CLASIFICADOS EN OTRA PARTE
513950;VENTA AL POR MAYOR DE PAPELES PARA PARED, REVESTIMIENTO PARA PISOS DE GOMA, PLÁSTICO Y TEXTILES,  Y ARTÍCULOS SIMILARES PARA LA DECORACIÓN;6160008;ARTICULOS PARA EL HOGAR Y DE MATERIALES DE CONSTRUCCION NO CLASIFICADOS EN OTRA PARTE
513990;VENTA AL POR MAYOR ARTÍCULOS DE USO DOMÉSTICO Y/O PERSONAL N.C.P;6160006;ARTICULOS Y ARTEFACTOS ELECTRICOS Y/O MECANICOS DE USO DOMESTICO
513990;VENTA AL POR MAYOR ARTÍCULOS DE USO DOMÉSTICO Y/O PERSONAL N.C.P;6160008;ARTICULOS PARA EL HOGAR Y DE MATERIALES DE CONSTRUCCION NO CLASIFICADOS EN OTRA PARTE
514110;VENTA AL POR MAYOR DE COMBUSTIBLES Y LUBRICANTES PARA AUTOMOTORES;6190004;COMBUSTIBLES LIQUIDOS, SOLIDOS Y GASEOSOS
514191;VENTA AL POR MAYOR DE COMBUSTIBLES Y LUBRICANTES -EXCEPTO PARA AUTOMOTORES, GAS EN GARRAFAS Y FRACCIONADORES DE GAS LICUADO- LEÑA Y CARBÓN;6190004;COMBUSTIBLES LIQUIDOS, SOLIDOS Y GASEOSOS
514192;FRACCIONADORES DE GAS LICUADO;5000004;FRACCIONADORES DE GAS LICUADO
514201;VENTA AL POR MAYOR DE DE HIERRO Y ACERO;6170001;PRODUCTO DE HIERRO Y ACERO
514202;VENTA AL POR MAYOR DE METALES Y MINERALES METALÍFEROS NO FERROSOS;6170002;PRODUCTO DE METALES NO FERROSOS
514310;VENTA AL POR MAYOR DE ABERTURAS;6140001;MADERA Y PRODUCTOS DE MADERA, EXCEPTO MUEBLES
514310;VENTA AL POR MAYOR DE ABERTURAS;6160008;ARTICULOS PARA EL HOGAR Y DE MATERIALES DE CONSTRUCCION NO CLASIFICADOS EN OTRA PARTE
514320;VENTA AL POR MAYOR DE PRODUCTOS DE MADERA EXCEPTO MUEBLES;6140001;MADERA Y PRODUCTOS DE MADERA, EXCEPTO MUEBLES
514330;VENTA AL POR MAYOR DE ARTÍCULOS DE FERRETERÍA;6160005;ARTICULOS DE FERRETERIAS, CUCHILLERIAS Y HERRAMIENTAS
514340;VENTA AL POR MAYOR DE PINTURAS Y PRODUCTOS CONEXOS;6150002;MATERIAS PLASTICAS, PINTURAS, LACAS, ETC.
514350;VENTA AL POR MAYOR DE CRISTALES Y ESPEJOS;6160002;CRISTALERIAS Y VIDRIERIAS
514390;VENTA AL POR MAYOR DE ARTÍCULOS PARA LA CONSTRUCCIÓN N.C.P.;6160003;MATERIALES DE CONSTRUCCION
514390;VENTA AL POR MAYOR DE ARTÍCULOS PARA LA CONSTRUCCIÓN N.C.P.;6160008;ARTICULOS PARA EL HOGAR Y DE MATERIALES DE CONSTRUCCION NO CLASIFICADOS EN OTRA PARTE
514910;VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS N.C.P., DESPERDICIOS Y DESECHOS TEXTILES;;
514920;VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS N.C.P., DESPERDICIOS Y DESECHOS DE PAPEL Y CARTÓN;;
514931;VENTA AL POR MAYOR DE SUSTANCIAS QUIMICAS INDUSTRIALES;6150001;SUSTANCIAS QUIMICAS INDUSTRIALES
514932;VENTA AL POR MAYOR DE PRODUCTOS DE CAUCHO Y GOMA;6150004;PRODUCTOS DE CAUCHO
514933;VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS DERIVADOS DEL PETROLEO;6150005;PRODUCTOS QUIMICOS DERIVADOS DEL PETROLEO
514939;VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS DE VIDRIO,  DE PLÁSTICO, DE CAUCHO Y GOMA, Y QUÍMICOS N.C.P;;
514940;VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS N.C.P., DESPERDICIOS Y DESECHOS METÁLICOS;6170001;PRODUCTO DE HIERRO Y ACERO
514940;VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS N.C.P., DESPERDICIOS Y DESECHOS METÁLICOS;6170002;PRODUCTO DE METALES NO FERROSOS
514990;VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS N.C.P.;6150005;PRODUCTOS QUIMICOS DERIVADOS DEL PETROLEO
515110;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN LOS SECTORES AGROPECUARIO, JARDINERÍA, SILVICULTURA, PESCA Y CAZA;6180002;MAQUINAS AGRICOLAS, TRACTORES Y SUS REPUESTOS, NUEVOS Y USADOS
515120;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO ENLA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO;6180001;MOTORES, MAQUINARIAS Y EQUIPOS, MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS, CON EXCEPCION DE LA MAQUINARIA AGRICOLA
515130;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E INSTRUMENTOS DE USO EN LA FABRICACIÓN DE TEXTILES, PRENDAS Y ACCESORIOS DE VESTIR, CALZADO, ARTÍCULOS DE CUERO Y MARROQUINERÍA;6180001;MOTORES, MAQUINARIAS Y EQUIPOS, MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS, CON EXCEPCION DE LA MAQUINARIA AGRICOLA
515140;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN IMPRENTAS, ARTES GRÁFICAS Y ACTIVIDADES CONEXAS;6180001;MOTORES, MAQUINARIAS Y EQUIPOS, MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS, CON EXCEPCION DE LA MAQUINARIA AGRICOLA
515150;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO MEDICO Y PARAMÉDICO;6180001;MOTORES, MAQUINARIAS Y EQUIPOS, MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS, CON EXCEPCION DE LA MAQUINARIA AGRICOLA
515150;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO MEDICO Y PARAMÉDICO;6180004;EQUIPOS PROFESIONALES Y CIENTIFICOS E INSTRUMENTOS DE MEDIDAS Y DE  CONTROL
515160;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN LA INDUSTRIA DEL PLÁSTICO Y EL CAUCHO;6180001;MOTORES, MAQUINARIAS Y EQUIPOS, MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS, CON EXCEPCION DE LA MAQUINARIA AGRICOLA
515190;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO ESPECIAL N.C.P.;6180001;MOTORES, MAQUINARIAS Y EQUIPOS, MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS, CON EXCEPCION DE LA MAQUINARIA AGRICOLA
515190;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO ESPECIAL N.C.P.;6180006;VEHICULOS, MAQUINARIAS Y APARATOS NO CLASIFICADOS EN OTRA PARTE 
515200;VENTA AL POR MAYOR DE MÁQUINAS - HERRAMIENTA DE USO GENERAL;6160005;ARTICULOS DE FERRETERIAS, CUCHILLERIAS Y HERRAMIENTAS
515200;VENTA AL POR MAYOR DE MÁQUINAS - HERRAMIENTA DE USO GENERAL;6180001;MOTORES, MAQUINARIAS Y EQUIPOS, MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS, CON EXCEPCION DE LA MAQUINARIA AGRICOLA
515200;VENTA AL POR MAYOR DE MÁQUINAS - HERRAMIENTA DE USO GENERAL;6180002;MAQUINAS AGRICOLAS, TRACTORES Y SUS REPUESTOS, NUEVOS Y USADOS
515300;VENTA AL POR MAYOR DE VEHÍCULOS, EQUIPOS Y MÁQUINAS PARA EL TRANSPORTE FERROVIARIO, AÉREO Y DE NAVEGACIÓN;6180006;VEHICULOS, MAQUINARIAS Y APARATOS NO CLASIFICADOS EN OTRA PARTE 
515411;VENTA AL POR MAYOR DE MUEBLES  NO METALICOS E INSTALACIONES PARA OFICINA ;6140002;MUEBLES Y ACCESORIOS, EXCEPTO METALICOS
515412;VENTA AL POR MAYOR DE MUEBLES METALICOS E INSTALACIONES PARA OFICINAS;6160004;MUEBLES DE ACCESORIOS METALICOS
515421;VENTA AL POR MAYOR DE MUEBLES NO METALICOS E INSTALACIONES PARA LA INDUSTRIA, EL COMERCIO Y LOS SERVICIOS N.C.P.;6140002;MUEBLES Y ACCESORIOS, EXCEPTO METALICOS
515422;VENTA AL POR MAYOR DE MUEBLES METALICOS E INSTALACIONES PARA LA INDUSTRIA, EL COMERCIO Y LOS SERVICIOS N.C.P.;6160004;MUEBLES DE ACCESORIOS METALICOS
515910;VENTA AL POR MAYOR DE EQUIPO PROFESIONAL Y CIENTÍFICO E INSTRUMENTOS DE MEDIDA Y DE CONTROL;6180004;EQUIPOS PROFESIONALES Y CIENTIFICOS E INSTRUMENTOS DE MEDIDAS Y DE  CONTROL
515921;VENTA AL POR MAYOR DE EQUIPOS Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES;6160007;EQUIPOS Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES
515922;VENTA AL POR MAYOR DE MAQUINAS DE OFICINAS, CALCULO Y CONTABILIDAD;6180003;MAQUINAS DE OFICINAS, CALCULO Y CONTABILIDAD
515929;"VENTA AL POR MAYOR DE EQUIPOS INFORMÁTICOS Y MÁQUINAS ELECTRÓNICAS DE ESCRIBIR Y CALCULAR ; VENTA AL POR MAYOR DE MÁQUINAS Y EQUIPOS DECOMUNICACIONES, CONTROL Y SEGURIDAD N.C.P.";;
515990;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPO Y MATERIALES CONEXOS N.C.P.;6180003;MAQUINAS DE OFICINAS, CALCULO Y CONTABILIDAD
515990;VENTA AL POR MAYOR DE MÁQUINAS, EQUIPO Y MATERIALES CONEXOS N.C.P.;6180006;VEHICULOS, MAQUINARIAS Y APARATOS NO CLASIFICADOS EN OTRA PARTE 
519000;VENTA AL POR MAYOR DE MERCANCÍAS N.C.P.;6190010;OTROS COMERCIOS MAYORISTAS NO CLASIFICADOS EN OTRA PARTE
521110;VENTA AL POR MENOR EN HIPERMERCADOS CON PREDOMINIO DE PRODUCTOS ALIMENTICIOS Y BEBIDAS;6210013;SUPERMERCADOS
521120;VENTA AL POR MENOR EN SUPERMERCADOS CON PREDOMINIO DE PRODUCTOSALIMENTICIOS Y BEBIDAS;6210013;SUPERMERCADOS
521130;VENTA AL POR MENOR EN MINIMERCADOS CON PREDOMINIO DE PRODUCTOS ALIMENTICIOS Y BEBIDAS;6210010;MERCADOS Y MERCADITOS
521191;VENTA AL POR MENOR DE TABACO, CIGARROS Y CIGARRILLOS EN KIOSCOS POLIRRUBROS Y COMERCIOS NO ESPECIALIZADOS;6290000;KIOSCO. TABACOS, CIGARROS Y CIGARRILLOS
521192;VENTA AL POR MENOR DE ARTICULOS VARIOS, EXCEPTO TABACOS, CIGARROS Y CIGARRILLOS, EN KIOSCOS POLIRRUBROS Y COMERCIOS NO ESPECIALIZADOS;6290001;KIOSCO. ARTICULOS VARIOS (EXCEPTO TABACOS, CIGARROS Y CIGARRILLOS
521200;VENTA AL POR MENOR EXCEPTO LA ESPECIALIZADA, SIN PREDOMINIO DE PRODUCTOS ALIMENTICIOS Y BEBIDAS;6280001;RAMOS GENERALES
521200;VENTA AL POR MENOR EXCEPTO LA ESPECIALIZADA, SIN PREDOMINIO DE PRODUCTOS ALIMENTICIOS Y BEBIDAS;6290011;IMPLEMENTOS DE GRANJA Y JARDIN
522111;VENTA AL POR MENOR PRODUCTOS LACTEOS;6210002;LECHERIAS Y PRODUCTOS LACTEOS
522112;VENTA AL POR MENOR DE FIAMBRES Y PRODUCTOS DE ROTISERIAS;6210007;ROTISERIAS Y FIAMBRERIAS
522120;VENTA AL POR MENOR DE PRODUCTOS DE ALMACÉN Y DIETÉTICA;6210006;ALMACEN DE COMESTIBLES, DESPENSAS
522210;VENTA AL POR MENOR DE CARNES ROJAS, MENUDENCIAS Y CHACINADOS FRESCOS;6210001;CARNICERIAS
522220;VENTA AL POR MENOR DE HUEVOS, CARNE DE AVES Y  PRODUCTOS DEGRANJA Y DE LA CAZA N.C.P.GRANJA Y DE LA CAZA N.C.P.;6210015;AVES Y HUEVOS
522220;VENTA AL POR MENOR DE HUEVOS, CARNE DE AVES Y  PRODUCTOS DEGRANJA Y DE LA CAZA N.C.P.GRANJA Y DE LA CAZA N.C.P.;6210020;ALIMENTOS Y BEBIDAS NO CLASIFICADOS EN OTRA PARTE
522300;VENTA AL POR MENOR DE FRUTAS, LEGUMBRES Y HORTALIZAS FRESCAS;6210004;VERDULERIAS Y FRUTERIAS
522411;VENTA AL POR MENOR DE PAN;6210005;PANADERIAS
522411;VENTA AL POR MENOR DE PAN;6210008;DESPACHO DE PAN
522412;VENTA AL POR MENOR DE PRODUCTOS DE PANADERÍA, EXCEPTO PAN;6210009;OTROS PRODUCTOS DE PANADERIA
522421;VENTA AL POR MENOR DE GOLOSINAS;6210011;GOLOSINAS
522422;VENTA AL POR MENOR DE BOMBONES Y DEMÁS PRODUCTOS DE  CONFITERIA;6290026;BOMBONES Y CONFITURAS
522501;VENTA AL POR MENOR DE VINOS;6210014;VINERIAS
522502;VENTA AL POR MENOR DE BEBIDAS, EXCEPTO VINOS;6210020;ALIMENTOS Y BEBIDAS NO CLASIFICADOS EN OTRA PARTE
522910;VENTA AL POR MENOR DE PESCADOS Y PRODUCTOS DE LA PESCA;6210003;PESCADERIAS
522991;VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS N.C.P EN COMERCIOS ESPECIALIZADOS;6210020;ALIMENTOS Y BEBIDAS NO CLASIFICADOS EN OTRA PARTE
522992;VENTA AL POR MENOR  TABACO, CIGARROS Y CIGARRILLOS, EN COMERCIOS ESPECIALIZADOS;6210101;TABACO Y CIGARRILLOS
522992;VENTA AL POR MENOR  TABACO, CIGARROS Y CIGARRILLOS, EN COMERCIOS ESPECIALIZADOS;6210102;CIGARROS
523110;VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y DE HERBORISTERÍA;6250001;FARMACIAS
523121;VENTA AL POR MENOR DE PRODUCTOS COSMÉTICOS Y DE PERFUMERIA;6250002;PERFUMERIAS
523122;VENTA AL POR MENOR DE PRODUCTOS COSMETICOS Y  DE TOCADOR;6250003;ARTICULOS DE TOCADOR
523130;VENTA AL POR MENOR DE INSTRUMENTAL MEDICO Y ODONTOLÓGICO Y ARTICULOS ORTOPEDICOS;6290022;EQUIPO PROFESIONAL Y CIENTIFICO E INSTRUMENTOS DE MEDIDA Y CONTROL
523210;VENTA AL POR MENOR DE HILADOS, TEJIDOS Y ARTÍCULOS DE MERCERÍA;6220001;PRODUCTOS TEXTILES, ARTICULOS CONFECCIONADOS CON MATERIALES TEXTILES. TIENDAS MERCERIAS Y BOTONERIAS
523220;VENTA AL POR MENOR DE CONFECCIONES PARA EL HOGAR;6220001;PRODUCTOS TEXTILES, ARTICULOS CONFECCIONADOS CON MATERIALES TEXTILES. TIENDAS MERCERIAS Y BOTONERIAS
